ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,7.91236,5.708601,4.841056,3.572388,7.860401,0.279185,52.3414,7.200978,LEFT_ACCELERATE
-1,8.04882,5.999333,4.60625,3.241724,6.467066,0.2791726,52.90956,7.302039,LEFT_ACCELERATE
-1,7.811384,6.133929,4.877658,3.072959,5.11809,0.2791654,53.48114,7.400425,ACCELERATE
-1,7.434203,6.1413,5.649249,3.090054,3.719496,0.2791614,54.10723,7.503312,ACCELERATE
-1,6.988617,6.0393,7.08533,3.272199,2.374047,0.2791608,54.72845,7.602806,LEFT_ACCELERATE
-1,6.66089,5.847458,7.912597,3.522452,1.026858,0.2791611,55.30971,7.701362,LEFT_ACCELERATE
-1,6.571413,5.639139,7.365264,3.691396,-0.3806587,0.279178,55.75962,7.800771,LEFT_ACCELERATE
-1,5.988267,5.130102,6.679758,3.782057,-1.863868,0.2791795,56.03141,7.902221,LEFT_ACCELERATE
-1,4.874935,4.012558,-1,-1,-3.363139,0.2791705,56.20465,8.003586,LEFT_ACCELERATE
-1,4.850605,3.987064,-1,-1,-4.816409,0.2791632,56.379,8.101866,ACCELERATE
-1,4.863377,3.998798,-1,-1,-6.265131,0.2791621,56.57417,8.20001,ACCELERATE
-1,4.672826,3.817768,-1,-1,-7.741499,0.2791602,56.78174,8.300105,LEFT_ACCELERATE
-1,2.952307,2.282688,-1,-1,-9.269136,0.2791642,56.92274,8.403208,LEFT_ACCELERATE
-1,0.732604,0.5292977,-1,-1,-10.75085,0.2791745,56.89992,8.502867,LEFT_ACCELERATE
-1,1.449867,1.070014,-1,-1,-12.21067,0.2791673,56.78949,8.601183,LEFT_ACCELERATE
-1,1.47433,1.088743,-1,-1,-13.72675,0.2791632,56.68187,8.703233,ACCELERATE
-1,1.467143,1.083172,-1,-1,-15.23068,0.2791609,56.59279,8.804381,ACCELERATE
-1,1.461842,1.079078,-1,-1,-16.68731,0.2791608,56.51713,8.902303,ACCELERATE
-1,1.458646,1.076613,-1,-1,-18.15351,0.2791596,56.44783,9.000847,ACCELERATE
-1,1.456715,1.075123,-1,-1,-19.69678,0.2791613,56.37965,9.104552,LEFT_ACCELERATE
-1,2.240705,1.69385,-1,-1,-21.137,0.2791617,56.29198,9.201452,LEFT_ACCELERATE
-1,4.241459,3.418997,-1,-1,-22.64929,0.2791664,56.08114,9.30409,LEFT_ACCELERATE
-1,4.454984,3.49402,-1,-1,-24.13054,0.2791631,55.80228,9.405298,ACCELERATE
-1,4.430702,3.247324,-1,-1,-25.54858,0.2791613,55.54393,9.502069,ACCELERATE
-1,4.580092,3.107829,-1,-1,-26.99924,0.2791602,55.28651,9.600984,LEFT_ACCELERATE
-1,4.536189,3.006717,8.083357,-1,-28.46662,0.2791626,54.96025,9.701999,LEFT_ACCELERATE
-1,4.155972,2.861243,8.34784,6.370188,-29.88943,0.2791793,54.47177,9.803213,LEFT_ACCELERATE
-1,3.939521,2.679208,8.460207,6.543591,-31.23957,0.2791728,53.85364,9.903007,LEFT_ACCELERATE
-1,4.247629,2.584908,8.180894,6.629157,-32.5625,0.2791665,53.21509,10.00164,ACCELERATE
-1,5.000429,2.6364,7.826031,6.601832,-33.88576,0.279161,52.57757,10.10027,LEFT_ACCELERATE
-1,5.394681,2.716761,7.685063,6.529356,-35.18148,0.2791697,51.83802,10.20058,LEFT_ACCELERATE
-1,5.009593,2.730088,7.794851,6.489869,-36.36525,0.2791943,50.93287,10.30092,LEFT_ACCELERATE
-1,4.618598,2.670139,7.968496,6.539063,-37.43264,0.2791886,49.8293,10.40428,LEFT_ACCELERATE
-1,4.790191,2.63353,7.887727,6.589075,-38.38189,0.2791762,48.66287,10.50531,LEFT_ACCELERATE
-1,6.102922,2.747167,7.49736,6.553369,-39.28268,0.2791672,47.53868,10.60205,ACCELERATE
-1,-1,3.054333,6.980362,6.385441,-40.22762,0.2791619,46.40016,10.70139,LEFT_ACCELERATE
-1,-1,3.438838,6.550764,6.090448,-41.15234,0.2791622,45.21296,10.80249,LEFT_ACCELERATE
-1,-1,3.711126,6.315699,5.748062,-41.95095,0.2791839,43.91635,10.90497,LEFT_ACCELERATE
-1,8.414953,3.819777,6.374916,5.498275,-42.51193,0.2792028,42.56208,11.00376,LEFT_ACCELERATE
-1,7.085652,3.827411,6.567704,5.416324,-42.85833,0.2791952,41.11306,11.10409,LEFT_ACCELERATE
-1,6.587296,3.814042,6.667559,5.421956,-43.05647,0.2791795,39.67489,11.20166,LEFT_ACCELERATE
-1,6.674631,3.88816,6.560113,5.383617,-43.22965,0.2791668,38.16771,11.30354,ACCELERATE
-1,6.92488,4.067059,6.365973,5.254764,-43.419,0.2791593,36.72047,11.40154,LEFT_ACCELERATE
-1,6.61279,4.175342,6.485913,5.077234,-43.55506,0.279164,35.23109,11.50204,LEFT_ACCELERATE
-1,6.287024,4.194613,6.720017,5.020038,-43.58882,0.2791632,33.73026,11.60287,LEFT_ACCELERATE
-1,6.303267,4.221409,6.704463,4.991443,-43.61729,0.2791634,32.2188,11.70437,ACCELERATE
-1,6.335828,4.262834,6.673838,4.94798,-43.65949,0.2791597,30.75634,11.80259,LEFT_ACCELERATE
-1,6.000199,4.25302,7.013051,4.947007,-43.65018,0.2791634,29.29455,11.90081,LEFT_ACCELERATE
-1,5.433196,4.128629,7.78967,5.096968,-43.5096,0.2791677,27.7999,12.0017,LEFT_ACCELERATE
-1,5.124735,3.950001,8.217085,5.287214,-43.32631,0.2791637,26.33455,12.10085,ACCELERATE
-1,4.905939,3.780843,8.478403,5.45625,-43.1584,0.2791609,24.86065,12.20045,ACCELERATE
-1,4.725298,3.621714,8.661572,5.610631,-43.00311,0.2791616,23.34825,12.30253,RIGHT_ACCELERATE
-1,4.84195,3.531247,8.283247,5.673286,-42.9285,0.2791675,21.89781,12.40014,RIGHT_ACCELERATE
-1,5.0975,3.559095,7.879274,5.641635,-42.96104,0.2791649,20.36516,12.5031,RIGHT_ACCELERATE
-1,5.167747,3.60276,7.807189,5.598152,-43.00414,0.279162,18.90552,12.60114,ACCELERATE
-1,5.219207,3.639096,7.757445,5.561799,-43.04035,0.2791602,17.41148,12.70147,ACCELERATE
-1,5.263213,3.670217,7.714913,5.530663,-43.07102,0.2791597,15.93086,12.8009,ACCELERATE
-1,5.303146,3.698379,7.67625,5.502491,-43.09907,0.2791597,14.40316,12.90348,ACCELERATE
-1,5.337755,3.722732,7.6427,5.47813,-43.12336,0.2791612,12.9568,13.00059,ACCELERATE
-1,5.371943,3.746749,7.609528,5.454108,-43.14732,0.2791604,11.436,13.1027,ACCELERATE
-1,5.403318,3.768764,7.579065,5.432088,-43.16938,0.2791605,9.968891,13.20121,ACCELERATE
-1,5.435187,3.791107,7.548107,5.409741,-43.19164,0.2791598,8.440428,13.30383,ACCELERATE
-1,5.465236,3.812161,7.518909,5.388685,-43.21264,0.2791608,6.964174,13.40295,ACCELERATE
-1,5.494337,3.832544,7.490623,5.368299,-43.23301,0.2791592,5.509581,13.50061,ACCELERATE
-1,5.52409,3.853377,7.461701,5.347464,-43.25388,0.2791607,4.001466,13.60187,ACCELERATE
-1,5.553357,3.873866,7.433245,5.326972,-43.27437,0.2791607,2.50886,13.70208,ACCELERATE
-1,5.58211,3.893994,7.405286,5.306842,-43.29445,0.2791602,1.037888,13.80085,ACCELERATE
-1,5.611916,3.914857,7.3763,5.285976,-43.31546,0.2791606,-0.508105,13.90465,ACCELERATE
-1,5.640666,3.93498,7.348339,5.265851,-43.33541,0.2791601,-1.981431,14.00357,ACCELERATE
-1,5.66923,3.954974,7.320556,5.245855,-43.35548,0.2791594,-3.467627,14.10335,ACCELERATE
-1,5.697479,3.974746,7.293078,5.22608,-43.37523,0.27916,-4.932839,14.20173,ACCELERATE
-1,5.726681,3.995187,7.264671,5.205638,-43.39563,0.27916,-6.449347,14.30355,ACCELERATE
-1,5.754727,4.014818,7.237386,5.186005,-43.41527,0.2791601,-7.912371,14.40177,ACCELERATE
-1,5.783743,4.035129,7.209157,5.165693,-43.43559,0.2791598,-9.427566,14.5035,ACCELERATE
-1,5.812027,4.054928,7.181637,5.145892,-43.45537,0.2791601,-10.90489,14.60269,ACCELERATE
-1,5.839792,4.074365,7.15462,5.126453,-43.47483,0.2791606,-12.36012,14.7004,ACCELERATE
-1,5.868788,4.094663,7.126403,5.106152,-43.4951,0.27916,-13.87846,14.80235,ACCELERATE
-1,5.896595,4.11413,7.099343,5.086682,-43.51461,0.2791601,-15.34079,14.90053,ACCELERATE
-1,5.925562,4.134411,7.071152,5.066401,-43.53483,0.27916,-16.8593,15.00248,ACCELERATE
-1,5.953373,4.153882,7.040797,5.046928,-43.5543,0.279161,-18.32268,15.10073,ACCELERATE
-1,6.024968,4.174177,6.950085,5.026631,-43.57461,0.2791599,-19.8513,15.20337,ACCELERATE
-1,6.271764,4.193953,6.775842,5.006853,-43.59422,0.27916,-21.3396,15.3033,LEFT_ACCELERATE
-1,6.397632,4.183777,6.725497,5.017932,-43.58084,0.2791606,-22.78998,15.40071,LEFT_ACCELERATE
-1,6.135676,4.086046,6.910046,5.119228,-43.44539,0.2791673,-24.26285,15.50014,LEFT_ACCELERATE
-1,6.407741,3.988966,6.807549,5.209059,-43.23459,0.279164,-25.74792,15.60086,ACCELERATE
-1,7.285945,3.991488,6.543315,5.215898,-43.02493,0.2791614,-27.22463,15.701,LEFT_ACCELERATE
-1,7.583502,4.017387,6.493701,5.191958,-42.73033,0.2791652,-28.70755,15.80263,LEFT_ACCELERATE
-1,6.779584,3.957064,6.730277,5.242471,-42.26096,0.2791898,-30.123,15.90301,LEFT_ACCELERATE
-1,6.127838,3.821083,7.030111,5.3811,-41.62035,0.2791825,-31.42284,16.00053,LEFT_ACCELERATE
-1,6.18952,3.665974,7.063162,5.532156,-40.83575,0.2791741,-32.74741,16.10395,LEFT_ACCELERATE
-1,7.435999,3.644259,6.794936,5.569369,-40.07147,0.279165,-34.01612,16.2034,LEFT_ACCELERATE
-1,8.497215,3.694843,6.65281,5.541709,-39.26716,0.2791661,-35.23932,16.30178,LEFT_ACCELERATE
-1,7.819506,3.707203,6.698797,5.517982,-38.30259,0.2791761,-36.40211,16.40342,LEFT_ACCELERATE
-1,8.659751,3.732079,6.583944,5.510859,-37.27749,0.2791724,-37.43829,16.50135,LEFT_ACCELERATE
-1,-1,3.91845,6.190478,5.425982,-36.19423,0.2791646,-38.50636,16.60349,LEFT_ACCELERATE
-1,-1,4.191743,5.845805,5.227741,-35.11858,0.2791626,-39.52031,16.70279,LEFT_ACCELERATE
-1,-1,4.375644,5.685521,5.005697,-33.96379,0.2791793,-40.4122,16.80095,LEFT_ACCELERATE
-1,-1,4.444637,5.728191,4.851216,-32.66881,0.279192,-41.14148,16.90102,LEFT_ACCELERATE
-1,-1,4.500198,5.71096,4.784394,-31.26768,0.2791816,-41.7311,17.00323,LEFT_ACCELERATE
-1,-1,4.649353,5.464712,4.699659,-29.90603,0.2791668,-42.24858,17.10105,ACCELERATE
-1,-1,4.94677,5.073713,4.510491,-28.485,0.279162,-42.80005,17.2034,LEFT_ACCELERATE
-1,-1,5.182174,4.844101,4.25467,-27.09841,0.2791663,-43.24988,17.30139,LEFT_ACCELERATE
-1,-1,-1,4.908076,4.077111,-25.6009,0.2791887,-43.53247,17.40399,LEFT_ACCELERATE
-1,-1,-1,2.927401,2.263615,-24.12096,0.2791846,-43.60535,17.5037,LEFT_ACCELERATE
-1,-1,-1,1.432315,1.056589,-22.66758,0.2791733,-43.57618,17.60134,LEFT_ACCELERATE
-1,-1,-1,1.284466,0.9431628,-21.17271,0.2791659,-43.54825,17.70173,ACCELERATE
-1,-1,-1,1.297087,0.952758,-19.67285,0.2791622,-43.54832,17.80244,ACCELERATE
-1,-1,-1,1.305783,0.959386,-18.18256,0.2791613,-43.56579,17.9025,ACCELERATE
-1,-1,-1,1.310997,0.9633636,-16.7295,0.2791603,-43.59341,18.00006,ACCELERATE
-1,-1,-1,1.314189,0.9657995,-15.23304,0.2791608,-43.62893,18.10056,LEFT_ACCELERATE
-1,-1,-1,0.7437128,0.5374085,-13.73069,0.2791603,-43.64048,18.20146,LEFT_ACCELERATE
-1,-1,-1,2.594436,1.983895,-12.21111,0.2791685,-43.52327,18.30395,LEFT_ACCELERATE
-1,-1,-1,3.770727,2.99218,-10.78033,0.2791669,-43.31072,18.40109,LEFT_ACCELERATE
-1,-1,-1,3.83452,3.048086,-9.315842,0.2791628,-43.09015,18.50052,ACCELERATE
-1,-1,-1,3.830854,3.04456,-7.825265,0.2791611,-42.88078,18.60158,ACCELERATE
-1,-1,-1,3.826999,3.041047,-6.336338,0.2791605,-42.68134,18.70244,ACCELERATE
-1,-1,-1,3.824536,3.038816,-4.834904,0.2791597,-42.48653,18.80407,ACCELERATE
-1,-1,-1,3.822896,3.037359,-3.393805,0.2791603,-42.30347,18.90159,ACCELERATE
-1,-1,-1,3.836072,3.049112,-1.937444,0.2791598,-42.1208,19.00014,LEFT_ACCELERATE
-1,-1,-1,4.838816,3.792452,-0.4485507,0.2791609,-41.89487,19.10129,LEFT_ACCELERATE
-1,7.334777,5.561911,5.623069,3.682161,0.9825704,0.2791761,-41.5341,19.20057,LEFT_ACCELERATE
-1,7.905369,5.780615,4.826324,3.482601,2.373054,0.2791989,-40.95247,19.30211,LEFT_ACCELERATE
-1,8.512278,6.123134,4.14752,3.178742,3.639109,0.2791895,-40.1801,19.40195,LEFT_ACCELERATE
-1,8.772346,6.455951,3.738495,2.818012,4.896016,0.2791761,-39.25224,19.50692,LEFT_ACCELERATE
-1,8.573096,6.649217,3.742252,2.562249,6.058731,0.2791655,-38.37685,19.60465,LEFT_ACCELERATE
-1,8.435649,6.758719,3.824686,2.442952,7.228885,0.2791625,-37.46428,19.70432,LEFT_ACCELERATE
-1,8.532448,6.855332,3.678361,2.346294,8.269927,0.2791697,-36.49293,19.80008,LEFT_ACCELERATE
-1,8.427101,6.936295,3.771292,2.265602,9.30376,0.2791713,-35.36029,19.9031,LEFT_ACCELERATE
-1,7.997027,6.918789,4.662234,2.342021,10.30465,0.2791626,-34.24955,20.00349,LEFT_ACCELERATE
-1,7.590248,6.771984,6.179059,2.568232,11.28998,0.279161,-33.13848,20.10321,LEFT_ACCELERATE
-1,7.3774,6.565131,6.702284,2.783689,12.17649,0.2791747,-31.95406,20.20271,LEFT_ACCELERATE
-1,7.419532,6.391659,5.947986,2.894417,12.89354,0.2791923,-30.6466,20.30313,LEFT_ACCELERATE
-1,7.486867,6.317515,5.59762,2.935642,13.42186,0.2791845,-29.27357,20.40212,LEFT_ACCELERATE
-1,7.3302,6.261778,5.919184,3.019105,13.86017,0.279173,-27.87052,20.50085,LEFT_ACCELERATE
-1,6.909595,6.134862,6.94043,3.244563,14.30706,0.2791646,-26.46167,20.6001,ACCELERATE
-1,6.404572,5.893408,8.118096,3.635593,14.79823,0.2791613,-25.00661,20.70321,ACCELERATE
-1,5.889641,5.542928,9.108143,4.112648,15.28692,0.2791599,-23.58739,20.80399,LEFT_ACCELERATE
-1,5.614142,5.097807,8.897913,4.455397,15.69116,0.2791646,-22.189,20.90182,LEFT_ACCELERATE
-1,5.648678,4.744917,8.039175,4.616163,15.94478,0.2791737,-20.72072,21.00205,LEFT_ACCELERATE
-1,5.672159,4.561001,7.744756,4.725153,16.08628,0.279171,-19.26441,21.10032,LEFT_ACCELERATE
-1,5.507143,4.414054,7.944494,4.867583,16.23134,0.2791639,-17.74658,21.20269,ACCELERATE
-1,5.306183,4.254161,8.20906,5.027859,16.39012,0.2791606,-16.29463,21.30075,ACCELERATE
-1,5.082725,4.075863,8.502988,5.206448,16.56789,0.2791612,-14.78865,21.40257,ACCELERATE
-1,4.950366,3.896579,8.550927,5.362148,16.73374,0.2791597,-13.29148,21.50371,LEFT_ACCELERATE
-1,5.188391,3.812485,7.940172,5.394575,16.78953,0.2791676,-11.82069,21.60267,LEFT_ACCELERATE
-1,5.557889,3.868972,7.425438,5.332139,16.72811,0.279166,-10.35584,21.70116,LEFT_ACCELERATE
-1,5.694563,3.944834,7.286538,5.257067,16.65297,0.2791636,-8.884314,21.80009,ACCELERATE
-1,5.782751,4.00685,7.202121,5.19501,16.59166,0.2791605,-7.353325,21.90296,ACCELERATE
-1,5.757125,4.044899,7.244409,5.15529,16.55457,0.2791637,-5.896472,22.00081,RIGHT_ACCELERATE
-1,5.651539,4.034506,7.37634,5.165918,16.56634,0.2791599,-4.365643,22.1036,ACCELERATE
-1,5.630682,4.020173,7.397867,5.180263,16.58066,0.279161,-2.921029,22.20059,ACCELERATE
-1,5.609426,4.004949,7.419518,5.195485,16.5959,0.2791596,-1.377005,22.30426,ACCELERATE
-1,5.589334,3.99053,7.439968,5.209902,16.61025,0.2791604,0.08510759,22.40242,ACCELERATE
-1,5.568797,3.975798,7.460869,5.224633,16.62559,0.2791601,1.654892,22.50782,ACCELERATE
-1,5.549097,3.961669,7.480919,5.23876,16.63932,0.27916,3.064946,22.60249,ACCELERATE
-1,5.528475,3.94688,7.501907,5.253548,16.65394,0.2791591,4.570544,22.70357,ACCELERATE
-1,5.508313,3.932421,7.522426,5.268005,16.6684,0.2791606,6.0634,22.8038,ACCELERATE
-1,5.488967,3.91855,7.542111,5.281876,16.68224,0.2791592,7.496228,22.9,ACCELERATE
-1,5.468939,3.904188,7.562491,5.296236,16.69661,0.2791609,8.986324,23.00004,ACCELERATE
-1,5.448747,3.88971,7.583037,5.310712,16.71105,0.2791591,10.48666,23.10078,ACCELERATE
-1,5.428863,3.875453,7.603268,5.324968,16.72532,0.2791611,11.97282,23.20055,ACCELERATE
-1,5.408899,3.861139,7.623579,5.339281,16.73961,0.2791601,13.46331,23.30062,ACCELERATE
-1,5.388405,3.846446,7.644428,5.353972,16.75435,0.2791596,15.00319,23.404,ACCELERATE
-1,5.368824,3.832408,7.664344,5.368009,16.76841,0.2791598,16.47468,23.5028,ACCELERATE
-1,5.348809,3.818058,7.684703,5.382357,16.78275,0.2791601,17.97815,23.60374,ACCELERATE
-1,5.329505,3.804219,7.704338,5.396195,16.79653,0.27916,19.42629,23.70096,ACCELERATE
-1,5.309946,3.790197,7.72423,5.410215,16.81056,0.279161,20.9022,23.80005,ACCELERATE
-1,5.289608,3.775618,7.744912,5.424793,16.82514,0.2791597,22.43868,23.90321,ACCELERATE
-1,5.311573,3.765095,7.705128,5.434935,16.83422,0.2791603,23.9441,24.00428,LEFT_ACCELERATE
-1,5.673848,3.825866,7.276555,5.384033,16.77376,0.2791614,25.40266,24.10235,LEFT_ACCELERATE
-1,5.922313,3.939014,7.044721,5.277195,16.66353,0.2791616,26.86694,24.20094,ACCELERATE
-1,6.080274,4.043983,6.90447,5.172239,16.55886,0.2791618,28.34067,24.30013,ACCELERATE
-1,6.232138,4.145398,6.769618,5.070774,16.45791,0.2791609,29.8465,24.40144,ACCELERATE
-1,6.377538,4.242383,6.64047,4.973755,16.36099,0.2791608,31.35173,24.50271,ACCELERATE
-1,6.49593,4.334105,6.520392,4.882015,16.26949,0.2791603,32.8111,24.60087,LEFT_ACCELERATE
-1,6.814842,4.46932,6.216284,4.771082,16.1434,0.2791613,34.28645,24.70033,LEFT_ACCELERATE
-1,7.366999,4.754967,5.690069,4.562269,15.89249,0.2791651,35.79865,24.80333,LEFT_ACCELERATE
-1,7.476054,5.031668,5.494168,4.283055,15.60811,0.2791624,37.23071,24.90136,ACCELERATE
-1,7.35806,5.234104,5.5412,4.017044,15.32327,0.2791615,38.72398,25.00342,ACCELERATE
-1,7.131289,5.341164,5.847512,3.867792,15.05164,0.2791606,40.19602,25.10391,ACCELERATE
-1,6.828533,5.363211,6.572051,3.837924,14.79662,0.2791603,41.60815,25.20025,ACCELERATE
-1,6.491514,5.305437,8.056325,3.918569,14.51399,0.2791601,43.11407,25.30313,LEFT_ACCELERATE
-1,6.390679,5.234114,8.720609,3.994312,14.14079,0.2791686,44.54537,25.40259,LEFT_ACCELERATE
-1,6.546338,5.22122,7.556983,3.982545,13.58448,0.2791938,45.9163,25.5022,LEFT_ACCELERATE
-1,6.989063,5.350606,6.220533,3.854691,12.7955,0.2792009,47.19143,25.60324,LEFT_ACCELERATE
-1,7.336529,5.563,5.602595,3.647491,11.86221,0.2791881,48.31934,25.70175,LEFT_ACCELERATE
