ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.521391,4.611064,6.489377,4.588937,15.98893,0.2782521,4.674377,3.503416,ACCELERATE
-1,6.521531,4.611133,6.489238,4.588869,15.98886,0.2799726,5.369182,3.604028,ACCELERATE
-1,6.521668,4.611197,6.489101,4.588805,15.9888,0.2788947,6.167368,3.703887,ACCELERATE
-1,6.589387,4.616088,6.423484,4.584311,15.98337,0.2794239,7.02991,3.800253,LEFT_ACCELERATE
-1,7.145987,4.695775,5.979696,4.527185,15.91058,0.2790765,8.036621,3.903101,LEFT_ACCELERATE
-1,7.72348,4.8586,5.600572,4.397259,15.76426,0.2792309,9.06154,4.000973,LEFT_ACCELERATE
-1,7.987175,5.016123,5.394667,4.24124,15.60181,0.2791512,10.23831,4.106121,ACCELERATE
-1,8.22313,5.165487,5.205369,4.091669,15.46044,0.2791794,11.35705,4.200727,ACCELERATE
-1,8.463487,5.317178,5.012769,3.939857,15.30986,0.2791531,12.60904,4.301902,ACCELERATE
-1,8.70467,5.469061,4.819702,3.787914,15.15886,0.279166,13.90219,4.402411,ACCELERATE
-1,8.946358,5.621098,4.626337,3.635848,15.00746,0.2791573,15.22162,4.501695,ACCELERATE
-1,9.198755,5.779761,4.424482,3.477171,14.84923,0.2791586,16.6154,4.603722,ACCELERATE
-1,9.452086,5.938945,4.221935,3.317986,14.69073,0.2791593,18.02086,4.704236,ACCELERATE
-1,9.703211,6.096702,4.021189,3.160234,14.53409,0.2791591,19.4155,4.802071,ACCELERATE
-1,9.966225,6.261893,3.810974,2.995052,14.36977,0.2791606,20.8825,4.903303,ACCELERATE
-1,-1,6.402126,3.667439,2.839129,14.22064,0.2791589,22.34427,5.002693,RIGHT_ACCELERATE
-1,9.87195,6.485993,3.614715,2.737066,14.12659,0.2791607,23.81562,5.101711,ACCELERATE
-1,-1,6.578581,3.492842,2.644369,14.0338,0.2791597,25.30087,5.20162,ACCELERATE
-1,-1,6.67798,3.361364,2.545023,13.93472,0.2791593,26.8186,5.30373,ACCELERATE
-1,-1,6.775515,3.232398,2.447532,13.8369,0.2791607,28.27583,5.401781,ACCELERATE
-1,-1,6.879983,3.094323,2.343097,13.73294,0.2791598,29.7961,5.504082,ACCELERATE
-1,-1,6.979402,2.962958,2.243704,13.63381,0.2791601,31.22819,5.600455,ACCELERATE
-1,-1,7.085767,2.822438,2.13736,13.52747,0.2791588,32.75198,5.703003,ACCELERATE
-1,-1,7.188112,2.687245,2.035031,13.42571,0.2791605,34.20184,5.800579,ACCELERATE
-1,-1,7.292884,2.557324,1.930274,13.32119,0.2791594,35.68541,5.900425,ACCELERATE
-1,9.791291,7.389389,2.49531,1.821509,13.21128,0.2791589,37.20959,6.003016,LEFT_ACCELERATE
-1,9.752709,7.497049,2.391146,1.717605,13.04382,0.2791645,38.6886,6.103025,LEFT_ACCELERATE
-1,9.815955,7.620936,2.21337,1.582044,12.75892,0.2791651,40.10994,6.200437,LEFT_ACCELERATE
-1,9.479242,7.689475,2.281275,1.508085,12.42731,0.2791624,41.5648,6.300625,ACCELERATE
-1,8.991491,7.660207,2.69157,1.575627,12.10203,0.2791607,43.04341,6.402268,LEFT_ACCELERATE
-1,8.651948,7.537551,3.210804,1.726819,11.74705,0.2791623,44.45828,6.500259,LEFT_ACCELERATE
-1,8.529839,7.397016,3.4647,1.858191,11.21684,0.2791821,45.90916,6.604201,LEFT_ACCELERATE
-1,8.689705,7.332917,3.236645,1.882365,10.51468,0.2792052,47.17645,6.701827,LEFT_ACCELERATE
-1,8.942377,7.389166,2.901565,1.809749,9.596227,0.2791993,48.32958,6.801126,LEFT_ACCELERATE
-1,9.019696,7.484744,2.768688,1.717214,8.54752,0.2791829,49.3692,6.900434,LEFT_ACCELERATE
-1,8.823212,7.526601,2.955468,1.701395,7.395172,0.2791725,50.39855,7.004217,LEFT_ACCELERATE
-1,8.746172,7.507943,3.088654,1.734831,6.25375,0.2791709,51.28061,7.101178,LEFT_ACCELERATE
-1,8.41584,7.444273,3.722942,1.855636,5.001828,0.2791669,52.15368,7.203673,ACCELERATE
-1,7.891681,7.282565,5.481898,2.152558,3.793853,0.2791622,53.00938,7.303069,LEFT_ACCELERATE
-1,7.506813,6.982757,7.183764,2.509672,2.539243,0.2791638,53.82254,7.403537,LEFT_ACCELERATE
-1,7.345123,6.663208,6.717878,2.765198,1.222003,0.2791868,54.47532,7.502485,LEFT_ACCELERATE
-1,7.523753,6.444636,5.520323,2.863329,-0.175053,0.2792097,54.90401,7.600989,LEFT_ACCELERATE
-1,4.788123,3.940595,4.646046,2.842199,-1.686474,0.2792034,55.0882,7.7036,LEFT_ACCELERATE
-1,2.04736,1.539664,-1,-1,-3.171336,0.2791845,55.08421,7.803475,LEFT_ACCELERATE
-1,0.9305087,0.6761455,-1,-1,-4.61729,0.2791728,55.01164,7.900709,LEFT_ACCELERATE
-1,0.8963264,0.6505958,-1,-1,-6.117997,0.2791653,54.95615,8.001555,ACCELERATE
-1,0.9063319,0.6580429,-1,-1,-7.635438,0.2791626,54.9301,8.103457,ACCELERATE
-1,0.8414074,0.6097319,-1,-1,-9.100735,0.2791606,54.9199,8.20184,LEFT_ACCELERATE
-1,0.8908547,0.6465145,-1,-1,-10.57125,0.2791591,54.87749,8.300622,LEFT_ACCELERATE
-1,0.9043189,0.6565399,-1,-1,-12.07499,0.2791619,54.82891,8.401629,ACCELERATE
-1,0.9020289,0.6548305,-1,-1,-13.5673,0.2791598,54.78928,8.501852,ACCELERATE
-1,0.9003515,0.65358,-1,-1,-15.04418,0.2791617,54.75555,8.601026,ACCELERATE
-1,0.8993467,0.6528305,-1,-1,-16.54025,0.2791595,54.72511,8.701484,ACCELERATE
-1,0.8987809,0.6524092,-1,-1,-18.04631,0.2791612,54.69689,8.80261,ACCELERATE
-1,0.8985982,0.6522725,-1,-1,-19.53226,0.2791599,54.67067,8.902385,ACCELERATE
-1,0.8985246,0.6522179,-1,-1,-21.03912,0.2791595,54.64516,9.003562,ACCELERATE
-1,0.9270312,0.6734776,-1,-1,-22.50006,0.2791603,54.62025,9.101657,LEFT_ACCELERATE
-1,2.116886,1.59436,-1,-1,-23.9929,0.2791631,54.54472,9.202078,LEFT_ACCELERATE
-1,2.688977,2.004751,-1,-1,-25.48158,0.2791722,54.31794,9.303365,LEFT_ACCELERATE
-1,2.447275,1.793306,-1,-1,-26.904,0.2791686,53.98479,9.401499,LEFT_ACCELERATE
-1,2.487654,1.678997,-1,-1,-28.33255,0.2791634,53.64148,9.500144,ACCELERATE
-1,2.846104,1.707294,-1,-1,-29.82332,0.2791623,53.30076,9.602813,LEFT_ACCELERATE
-1,3.394708,1.840328,8.597456,-1,-31.28162,0.2791618,52.93833,9.70374,LEFT_ACCELERATE
-1,3.66135,1.957143,8.4519,7.315325,-32.6815,0.2791767,52.44987,9.803472,LEFT_ACCELERATE
-1,3.507376,1.993565,8.539573,7.240065,-33.97629,0.2791959,51.77782,9.901718,LEFT_ACCELERATE
-1,3.41128,1.975028,8.593801,7.251324,-35.20708,0.2791854,50.90439,10.00328,LEFT_ACCELERATE
-1,3.725044,2.002257,8.416877,7.242652,-36.34009,0.2791761,49.96873,10.10199,LEFT_ACCELERATE
-1,3.910753,2.06399,8.325259,7.186762,-37.39992,0.2791763,48.95118,10.20079,LEFT_ACCELERATE
-1,4.287709,2.144907,8.165605,7.134784,-38.37428,0.2791739,47.83064,10.30056,LEFT_ACCELERATE
-1,4.708303,2.274858,7.996855,7.025522,-39.27765,0.2791758,46.64455,10.40079,LEFT_ACCELERATE
-1,4.575629,2.349248,8.015826,6.920131,-40.03192,0.2791829,45.35968,10.50105,LEFT_ACCELERATE
-1,4.853884,2.43703,7.893259,6.846121,-40.67269,0.2791748,43.9997,10.60207,LEFT_ACCELERATE
-1,6.19997,2.651579,7.490855,6.734956,-41.27752,0.2791657,42.66918,10.70021,LEFT_ACCELERATE
-1,7.631352,3.006016,7.028736,6.481713,-41.90782,0.2791626,41.28427,10.80239,LEFT_ACCELERATE
-1,7.351318,3.285372,6.792733,6.165485,-42.41727,0.2791706,39.89097,10.90216,LEFT_ACCELERATE
-1,6.327478,3.423961,6.906638,5.903411,-42.72986,0.2791921,38.45185,11.00132,LEFT_ACCELERATE
-1,5.599481,3.471802,7.30014,5.787432,-42.84768,0.2791864,36.95251,11.10252,LEFT_ACCELERATE
-1,5.292411,3.475556,7.587759,5.747786,-42.86723,0.2791728,35.44987,11.20345,LEFT_ACCELERATE
-1,5.257825,3.49443,7.633644,5.722167,-42.88878,0.2791632,33.97304,11.30263,LEFT_ACCELERATE
-1,4.897244,3.462045,8.112755,5.737956,-42.85769,0.2791642,32.51418,11.40068,LEFT_ACCELERATE
-1,4.379072,3.315459,8.990308,5.90752,-42.69937,0.2791682,31.00826,11.50242,LEFT_ACCELERATE
-1,4.08447,3.128432,9.414684,6.103351,-42.51098,0.279163,29.50928,11.60386,ACCELERATE
-1,3.873735,2.966278,9.661627,6.265297,-42.34988,0.2791628,28.05941,11.70181,ACCELERATE
-1,3.676854,2.814815,9.891965,6.416555,-42.1996,0.2791596,26.57268,11.80213,ACCELERATE
-1,3.491613,2.67259,-1,6.558653,-42.05827,0.2791597,25.07857,11.90289,ACCELERATE
-1,3.314681,2.536925,-1,6.694242,-41.92284,0.279161,23.5802,12.00389,ACCELERATE
-1,3.150512,2.407375,-1,6.822484,-41.7946,0.2791611,22.10404,12.10337,RIGHT_ACCELERATE
-1,3.094667,2.310271,-1,6.904019,-41.70358,0.2791612,20.60904,12.20394,ACCELERATE
-1,2.996573,2.236371,-1,6.977757,-41.62987,0.2791601,19.17626,12.30026,ACCELERATE
-1,2.889479,2.156498,-1,7.057644,-41.55004,0.2791599,17.66315,12.40198,ACCELERATE
-1,2.78302,2.077127,-1,7.137036,-41.47047,0.279161,16.18046,12.50166,ACCELERATE
-1,2.67265,1.994816,-1,7.219364,-41.38822,0.2791593,14.66549,12.60352,ACCELERATE
-1,2.572664,1.914515,-1,7.298119,-41.30927,0.2791612,13.18383,12.70313,RIGHT_ACCELERATE
-1,2.630995,1.882319,-1,7.318321,-41.28268,0.279163,11.70902,12.80221,RIGHT_ACCELERATE
-1,2.689245,1.901918,-1,7.298083,-41.30259,0.2791606,10.20681,12.90308,ACCELERATE
-1,2.709299,1.916124,-1,7.283877,-41.3166,0.2791601,8.753748,13.00063,ACCELERATE
-1,2.72259,1.92573,-1,7.274271,-41.32605,0.2791607,7.2581,13.10105,ACCELERATE
-1,2.731067,1.931879,-1,7.268123,-41.33208,0.2791603,5.774703,13.20063,ACCELERATE
-1,2.736479,1.93582,-1,7.264183,-41.33593,0.279161,4.275128,13.30131,ACCELERATE
-1,2.739755,1.938223,-1,7.261779,-41.33829,0.2791597,2.752817,13.40351,ACCELERATE
-1,2.741425,1.939466,-1,7.260536,-41.3396,0.2791604,1.226143,13.506,ACCELERATE
-1,2.742327,1.940165,-1,7.259838,-41.34018,0.2791609,-0.2332311,13.60397,ACCELERATE
-1,2.742465,1.94031,-1,7.259694,-41.34031,0.2791603,-1.70447,13.70274,ACCELERATE
-1,2.742141,1.940123,-1,7.259881,-41.34011,0.2791601,-3.213356,13.80404,ACCELERATE
-1,2.741511,1.939715,-1,7.260289,-41.33969,0.2791604,-4.663424,13.90139,ACCELERATE
-1,2.740656,1.939146,-1,7.260857,-41.33912,0.2791606,-6.153964,14.00146,ACCELERATE
-1,2.739637,1.93846,-1,7.261544,-41.33843,0.2791605,-7.637607,14.10107,ACCELERATE
-1,2.738473,1.93767,-1,7.262333,-41.33764,0.2791603,-9.148664,14.20251,ACCELERATE
-1,2.737223,1.936819,-1,7.263184,-41.33678,0.2791606,-10.64367,14.30288,ACCELERATE
-1,2.735917,1.935927,-1,7.264077,-41.33589,0.2791595,-12.11779,14.40184,ACCELERATE
-1,2.734551,1.934992,-1,7.265011,-41.33487,0.2791601,-13.72069,14.50945,ACCELERATE
-1,2.733066,1.933974,-1,7.26603,-41.33393,0.2791605,-15.12896,14.604,ACCELERATE
-1,2.731593,1.932963,-1,7.267042,-41.33291,0.2791603,-16.62511,14.70444,ACCELERATE
-1,2.730071,1.931918,-1,7.268087,-41.33187,0.2791604,-18.10021,14.80347,ACCELERATE
-1,2.728507,1.930842,9.983769,7.269163,-41.33079,0.2791603,-19.59974,14.90414,ACCELERATE
-1,2.72691,1.929743,9.722171,7.270261,-41.32969,0.27916,-21.07359,15.00309,ACCELERATE
-1,2.800525,1.928614,9.383415,7.27139,-41.32843,0.2791603,-22.58042,15.10425,LEFT_ACCELERATE
-1,2.905428,1.920842,9.162608,7.277382,-41.29856,0.2791615,-24.04217,15.20244,LEFT_ACCELERATE
-1,2.787866,1.88431,9.257819,7.313655,-41.14043,0.2791729,-25.52288,15.3026,LEFT_ACCELERATE
-1,2.678006,1.793438,9.28369,7.405406,-40.84014,0.2791723,-26.96686,15.40172,LEFT_ACCELERATE
-1,2.910218,1.779272,8.942015,7.429462,-40.49849,0.2791642,-28.42473,15.50226,LEFT_ACCELERATE
-1,3.309463,1.868279,8.636094,7.371997,-40.12868,0.2791631,-29.87897,15.60304,LEFT_ACCELERATE
-1,3.436467,1.941177,8.567112,7.290891,-39.63162,0.279177,-31.2745,15.7027,LEFT_ACCELERATE
-1,3.361228,1.9467,8.62181,7.270144,-38.97218,0.2791849,-32.56155,15.80002,LEFT_ACCELERATE
-1,3.676165,1.979703,8.4334,7.264288,-38.1448,0.2791742,-33.8831,15.90478,LEFT_ACCELERATE
-1,4.118423,2.076789,8.24818,7.194812,-37.29699,0.2791736,-35.07798,16.00325,LEFT_ACCELERATE
-1,4.011734,2.128539,8.284726,7.118544,-36.30125,0.2791921,-36.17366,16.10292,LEFT_ACCELERATE
-1,3.795786,2.123415,8.395356,7.110689,-35.15128,0.279188,-37.12396,16.20334,LEFT_ACCELERATE
-1,3.92263,2.136932,8.327963,7.106629,-33.9607,0.2791791,-37.9427,16.30044,LEFT_ACCELERATE
-1,3.761044,2.145013,8.422234,7.08761,-32.63771,0.2791881,-38.67716,16.40226,LEFT_ACCELERATE
-1,3.531913,2.099426,8.592252,7.122736,-31.26266,0.2791821,-39.22827,16.50191,LEFT_ACCELERATE
-1,3.676478,2.098695,8.495998,7.153013,-29.86463,0.2791736,-39.69221,16.60085,LEFT_ACCELERATE
-1,4.34645,2.237303,8.138353,7.074485,-28.3979,0.2791637,-40.17641,16.70456,LEFT_ACCELERATE
-1,4.729783,2.413098,7.938578,6.935477,-26.99177,0.2791644,-40.57623,16.80276,LEFT_ACCELERATE
-1,5.400745,2.672344,7.576393,6.76295,-25.57934,0.2791615,-40.9453,16.90078,ACCELERATE
-1,6.268783,3.07653,7.11533,6.4892,-24.10303,0.2791612,-41.35254,17.0036,ACCELERATE
-1,6.878197,3.471556,6.737116,6.115968,-22.67661,0.2791587,-41.74384,17.10291,LEFT_ACCELERATE
-1,6.649273,3.723697,5.938148,5.072353,-21.25376,0.2791682,-42.03503,17.20056,LEFT_ACCELERATE
-1,-1,-1,2.484722,1.894583,-19.72737,0.2791941,-42.14217,17.30359,LEFT_ACCELERATE
-1,-1,-1,2.408442,1.832576,-18.23593,0.2792,-41.99727,17.40454,LEFT_ACCELERATE
-1,-1,-1,4.059848,3.372619,-16.83739,0.2791852,-41.68061,17.501,LEFT_ACCELERATE
-1,-1,-1,3.443497,2.973496,-15.39761,0.279171,-41.27197,17.60151,LEFT_ACCELERATE
-1,-1,-1,2.976402,2.57399,-13.98131,0.2791648,-40.88498,17.70011,ACCELERATE
-1,-1,-1,2.540682,2.196334,-12.53897,0.2791603,-40.51844,17.80002,ACCELERATE
8.609888,-1,-1,2.132009,1.836666,-11.08501,0.2791618,-40.16875,17.90042,RIGHT_ACCELERATE
-1,-1,-1,1.855787,1.529045,-9.591183,0.279166,-39.88632,18.00259,RIGHT_ACCELERATE
-1,-1,-1,1.700494,1.353593,-8.141933,0.2791645,-39.71643,18.1006,RIGHT_ACCELERATE
-1,-1,-1,1.495352,1.188913,-6.665494,0.2791607,-39.5549,18.20032,ACCELERATE
-1,-1,-1,1.272586,1.011895,-5.138515,0.2791603,-39.38096,18.30349,ACCELERATE
-1,-1,-1,1.080757,0.8420524,-3.700377,0.2791589,-39.21288,18.4007,ACCELERATE
-1,-1,-1,1.001938,0.7267605,-2.223133,0.2791608,-39.03734,18.50056,ACCELERATE
-1,-1,-1,1.082749,0.7227771,-0.6910217,0.2791596,-38.85297,18.60416,LEFT_ACCELERATE
-1,-1,-1,1.26244,0.7953677,0.7686152,0.2791619,-38.6376,18.70328,LEFT_ACCELERATE
-1,9.889621,-1,1.347767,0.8480386,2.173559,0.2791791,-38.29377,18.80057,LEFT_ACCELERATE
-1,-1,8.386829,1.236535,0.8233263,3.581576,0.2791994,-37.71788,18.90306,LEFT_ACCELERATE
-1,-1,8.504429,1.012171,0.7028628,4.859714,0.2791943,-36.93162,19.00411,LEFT_ACCELERATE
-1,-1,8.622596,0.8536398,0.5787894,5.997261,0.2791818,-36.055,19.10066,LEFT_ACCELERATE
-1,-1,8.610789,0.9080622,0.5918745,7.195573,0.2791671,-35.11533,19.20296,ACCELERATE
-1,9.64164,8.502579,1.311143,0.7560324,8.339069,0.2791603,-34.18878,19.30181,LEFT_ACCELERATE
-1,9.327342,8.312628,1.778608,0.973357,9.432579,0.2791744,-33.13385,19.40401,LEFT_ACCELERATE
-1,9.230825,8.146751,2.050176,1.130293,10.34404,0.2791848,-31.98136,19.50292,LEFT_ACCELERATE
-1,9.016242,8.014971,2.43597,1.284384,11.1481,0.2791762,-30.70567,19.60429,LEFT_ACCELERATE
-1,8.544098,7.867014,3.409987,1.542603,11.87899,0.2791672,-29.4713,19.70061,LEFT_ACCELERATE
-1,8.06725,7.573982,4.90269,1.922476,12.63123,0.2791626,-28.14402,19.80308,LEFT_ACCELERATE
-1,7.831729,7.221468,5.251688,2.237861,13.22844,0.2791784,-26.81476,19.90111,LEFT_ACCELERATE
-1,7.943853,6.925272,4.650938,2.401627,13.62777,0.2792044,-25.3945,20.00051,LEFT_ACCELERATE
-1,8.57578,6.805386,3.925005,2.428688,13.78038,0.279201,-23.87111,20.10367,LEFT_ACCELERATE
-1,9.371023,6.856071,3.441983,2.349459,13.74453,0.2791886,-22.43739,20.20014,LEFT_ACCELERATE
-1,9.960306,6.96594,3.126016,2.234611,13.62983,0.2791718,-20.9322,20.30153,LEFT_ACCELERATE
-1,-1,7.062791,2.986003,2.137936,13.53435,0.2791638,-19.43378,20.40236,ACCELERATE
-1,-1,7.131036,2.892023,2.069634,13.46712,0.279162,-17.92054,20.50405,ACCELERATE
-1,-1,7.179257,2.825471,2.021379,13.41929,0.2791618,-16.45845,20.60227,ACCELERATE
-1,-1,7.217236,2.772886,1.98338,13.38188,0.2791597,-14.98476,20.70123,ACCELERATE
-1,-1,7.248633,2.729294,1.951969,13.3506,0.2791601,-13.46346,20.80339,ACCELERATE
-1,-1,7.25835,2.771061,1.942015,13.34315,0.2791609,-11.98794,20.90247,RIGHT_ACCELERATE
-1,9.977777,7.220449,2.870234,1.98207,13.38317,0.2791593,-10.53536,21.00004,ACCELERATE
-1,9.918465,7.178242,2.931692,2.024299,13.42556,0.2791597,-9.001152,21.10308,ACCELERATE
-1,9.86518,7.139341,2.987867,2.06319,13.46427,0.2791594,-7.527055,21.20207,ACCELERATE
-1,9.812603,7.100986,3.043262,2.101536,13.50255,0.2791601,-6.015157,21.3036,ACCELERATE
-1,9.761943,7.064089,3.096574,2.138426,13.53946,0.2791588,-4.518988,21.40407,ACCELERATE
-1,9.713696,7.02899,3.147304,2.173518,13.5744,0.2791603,-3.077957,21.50084,ACCELERATE
-1,9.664268,6.993058,3.199247,2.209445,13.61044,0.2791585,-1.573194,21.60189,ACCELERATE
-1,9.615284,6.957466,3.250705,2.245033,13.64598,0.2791609,-0.0763532,21.70241,ACCELERATE
-1,9.566998,6.922393,3.301416,2.280101,13.68117,0.2791596,1.414703,21.80254,ACCELERATE
-1,9.519541,6.887931,3.351247,2.31456,13.7153,0.27916,2.867526,21.9001,ACCELERATE
-1,9.470562,6.852369,3.402667,2.350118,13.75102,0.2791606,4.392657,22.00252,ACCELERATE
-1,9.422645,6.817583,3.452965,2.3849,13.78576,0.2791599,5.87979,22.10238,ACCELERATE
-1,9.375243,6.783175,3.502717,2.419304,13.82023,0.2791599,7.357939,22.20164,ACCELERATE
-1,9.327442,6.748478,3.552885,2.453997,13.85471,0.2791601,8.838732,22.30108,ACCELERATE
-1,9.280342,6.714294,3.602312,2.488178,13.88899,0.2791587,10.31307,22.40009,ACCELERATE
-1,9.231002,6.678486,3.654085,2.523983,13.92475,0.2791598,11.85211,22.50344,ACCELERATE
-1,9.184288,6.644585,3.7031,2.557881,13.95874,0.2791594,13.31643,22.60177,ACCELERATE
-1,9.135828,6.609416,3.753943,2.593045,13.99393,0.2791607,14.83414,22.70369,ACCELERATE
-1,9.088678,6.575202,3.803409,2.627256,14.02815,0.2791589,16.3109,22.80286,ACCELERATE
-1,9.04181,6.541192,3.852575,2.661263,14.0619,0.2791598,17.76883,22.90076,ACCELERATE
-1,8.994148,6.506608,3.90257,2.695844,14.09674,0.2791592,19.27462,23.00188,ACCELERATE
-1,8.94635,6.471925,3.952706,2.730523,14.13123,0.2791594,20.76657,23.10207,ACCELERATE
-1,8.898849,6.437459,4.002527,2.764986,14.1657,0.27916,22.2589,23.20229,ACCELERATE
-1,8.85195,6.40343,4.051715,2.799011,14.19978,0.2791595,23.73524,23.30143,ACCELERATE
-1,8.803831,6.368518,4.102176,2.833919,14.23469,0.2791602,25.24867,23.40306,ACCELERATE
-1,8.889251,6.34271,4.07838,2.857671,14.25734,0.2791584,26.72024,23.50188,LEFT_ACCELERATE
-1,9.511105,6.409478,3.783051,2.800665,14.18847,0.279163,28.24318,23.60431,LEFT_ACCELERATE
-1,9.857175,6.536628,3.569631,2.681166,14.0708,0.2791623,29.69043,23.7018,ACCELERATE
-1,9.961076,6.648903,3.42014,2.568893,13.95962,0.2791608,31.15172,23.80018,ACCELERATE
-1,9.947629,6.756898,3.276628,2.460832,13.85177,0.2791599,32.6644,23.902,ACCELERATE
-1,9.830173,6.859228,3.140537,2.35846,13.7495,0.2791602,34.16547,24.00301,ACCELERATE
-1,9.625505,6.955946,3.027766,2.261718,13.65334,0.2791587,35.62053,24.10091,ACCELERATE
-1,9.346153,7.046452,3.008596,2.161452,13.55204,0.2791611,37.15175,24.20393,LEFT_ACCELERATE
-1,9.323045,7.140212,2.922141,2.06824,13.4043,0.2791625,38.57869,24.30031,LEFT_ACCELERATE
-1,9.396669,7.269333,2.748079,1.932287,13.11943,0.2791661,40.07026,24.40236,LEFT_ACCELERATE
-1,9.086009,7.333534,2.869566,1.864399,12.79938,0.2791625,41.52413,24.50231,ACCELERATE
-1,8.611979,7.301412,3.383781,1.9341,12.48918,0.2791616,42.99306,24.60311,ACCELERATE
-1,8.163956,7.173391,4.316695,2.123833,12.17512,0.2791611,44.42836,24.70176,LEFT_ACCELERATE
-1,7.910015,6.98377,5.071097,2.323367,11.74928,0.2791721,45.85304,24.80175,LEFT_ACCELERATE
-1,7.896729,6.826899,4.956316,2.434808,11.12838,0.2791961,47.2171,24.90269,LEFT_ACCELERATE
-1,8.175502,6.794106,4.222116,2.42314,10.30894,0.2792118,48.40512,24.99999,LEFT_ACCELERATE
-1,8.504004,6.894621,3.682595,2.306947,9.25981,0.2792017,49.47487,25.10096,LEFT_ACCELERATE
-1,8.658248,7.040518,3.443222,2.163831,8.092709,0.279185,50.41399,25.2017,LEFT_ACCELERATE
-1,8.613677,7.118955,3.464746,2.085926,6.891642,0.2791735,51.27261,25.30089,LEFT_ACCELERATE
-1,8.706448,7.186871,3.325959,2.019967,5.573979,0.279175,52.04425,25.40356,LEFT_ACCELERATE
-1,8.537035,7.224119,3.556828,2.018489,4.281714,0.2791688,52.70655,25.50109,LEFT_ACCELERATE
-1,8.163202,7.141826,4.288898,2.159844,2.943628,0.2791628,53.38698,25.60189,LEFT_ACCELERATE
-1,8.008512,6.98824,4.628875,2.327947,1.555078,0.2791694,53.98853,25.70362,LEFT_ACCELERATE
