ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,2.361938,1.402843,9.16855,7.820174,-37.53592,0.2791863,47.74775,28.50674,LEFT_ACCELERATE
-1,2.438348,1.419688,9.115127,7.812544,-38.40632,0.2791837,46.48531,28.60986,LEFT_ACCELERATE
-1,2.252731,1.394611,9.343988,7.820202,-39.13397,0.2791992,45.0303,28.71944,LEFT_ACCELERATE
-1,1.932891,1.282001,9.743855,7.919901,-39.51268,0.2791947,43.86952,28.80164,LEFT_ACCELERATE
-1,1.713719,1.155214,9.974963,8.042322,-39.846,0.2791842,42.36537,28.90522,LEFT_ACCELERATE
-1,1.655806,1.07346,9.915077,8.137919,-40.11803,0.2791687,40.90464,29.00501,ACCELERATE
-1,1.981518,1.151915,9.531006,8.109787,-40.40961,0.2791644,39.48689,29.10221,ACCELERATE
-1,2.551188,1.353284,9.177907,7.985932,-40.76182,0.2791616,37.92147,29.20994,ACCELERATE
-1,3.211222,1.685402,8.787491,7.765244,-41.09673,0.2791612,36.50788,29.30747,ACCELERATE
-1,3.972638,2.084404,8.337955,7.421116,-41.43462,0.2791606,35.12352,29.40314,ACCELERATE
-1,4.657214,2.443211,7.93415,7.058264,-41.83547,0.2791605,33.51383,29.51451,ACCELERATE
-1,5.355459,2.809246,7.522451,6.692393,-42.18613,0.2791604,32.12369,29.61075,ACCELERATE
