ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757469,3.105438,2.603923,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757434,3.105451,2.700946,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105459,2.803973,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757469,3.105494,2.903475,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757455,3.10552,3.00316,ACCELERATE
-1,6.520889,4.61104,6.489878,4.588961,15.98896,0.2757269,3.143384,3.101171,ACCELERATE
-1,6.520945,4.611031,6.489822,4.588971,15.98897,0.2757058,3.322257,3.200831,ACCELERATE
-1,6.521016,4.611023,6.489752,4.588978,15.98898,0.2756986,3.648867,3.302521,ACCELERATE
-1,6.521204,4.611029,6.489564,4.588973,15.98897,0.2858476,4.099742,3.402644,ACCELERATE
-1,6.521392,4.611064,6.489377,4.588937,15.98893,0.2782264,4.67359,3.503291,ACCELERATE
-1,6.521529,4.611132,6.48924,4.58887,15.98887,0.2799745,5.36908,3.604012,ACCELERATE
-1,6.521669,4.611197,6.4891,4.588805,15.9888,0.2788723,6.163206,3.703396,ACCELERATE
-1,6.52189,4.611269,6.48888,4.588732,15.98873,0.2793284,7.067703,3.804216,ACCELERATE
-1,6.522074,4.611349,6.488698,4.588652,15.98865,0.2790972,8.059366,3.904731,ACCELERATE
-1,6.522321,4.611445,6.488452,4.588556,15.98855,0.2792118,9.106353,4.003054,ACCELERATE
-1,6.522569,4.611555,6.488204,4.588446,15.98843,0.2791377,10.23641,4.102653,ACCELERATE
-1,6.522883,4.611699,6.48789,4.588302,15.9883,0.2791763,11.42896,4.202315,ACCELERATE
-1,6.523206,4.611856,6.487567,4.588146,15.98814,0.2791536,12.65653,4.300456,ACCELERATE
-1,6.523587,4.612046,6.487188,4.587955,15.98795,0.2791634,13.98505,4.402719,ACCELERATE
-1,6.523982,4.612251,6.486794,4.58775,15.98774,0.2791573,15.29409,4.500342,ACCELERATE
-1,6.524426,4.612488,6.48635,4.587513,15.9875,0.27916,16.70372,4.602677,ACCELERATE
-1,6.524881,4.612736,6.485896,4.587265,15.98724,0.2791582,18.10032,4.701781,ACCELERATE
-1,6.525424,4.613038,6.485354,4.586963,15.98695,0.2791588,19.53776,4.801852,ACCELERATE
-1,6.525983,4.613356,6.484796,4.586646,15.98663,0.2791584,21.01598,4.903091,ACCELERATE
-1,6.526581,4.6137,6.484199,4.586302,15.98629,0.2791584,22.49154,5.002767,ACCELERATE
-1,6.527214,4.61407,6.483567,4.585932,15.98591,0.2791602,23.97529,5.10239,ACCELERATE
-1,6.52787,4.614459,6.482913,4.585542,15.98553,0.2791605,25.43946,5.200686,ACCELERATE
-1,6.528591,4.614891,6.482193,4.58511,15.98509,0.27916,26.9786,5.304018,ACCELERATE
-1,6.529301,4.615321,6.481484,4.584682,15.98466,0.2791603,28.41662,5.400559,ACCELERATE
-1,6.530075,4.615792,6.480712,4.58421,15.98419,0.2791593,29.92412,5.501764,ACCELERATE
-1,6.530867,4.616278,6.47992,4.583724,15.9837,0.2791604,31.39934,5.600802,ACCELERATE
-1,6.51791,4.6168,6.492244,4.583202,15.98318,0.2791592,32.90979,5.702206,ACCELERATE
-1,6.442191,4.617331,6.613633,4.582671,15.98265,0.2791606,34.38002,5.80091,ACCELERATE
-1,6.286702,4.618761,6.944529,4.581268,15.98083,0.2791602,35.88945,5.902246,LEFT_ACCELERATE
-1,6.331147,4.665844,6.954579,4.535999,15.92281,0.2791627,37.39429,6.003431,LEFT_ACCELERATE
-1,6.654396,4.816442,6.440343,4.408891,15.71572,0.2791751,38.84779,6.10219,LEFT_ACCELERATE
-1,6.831356,4.999776,6.238835,4.219431,15.37993,0.2791692,40.30643,6.202744,LEFT_ACCELERATE
-1,6.638493,5.09914,6.769351,4.098601,15.02513,0.2791635,41.77977,6.304496,LEFT_ACCELERATE
-1,6.556486,5.141386,7.159852,4.057383,14.64953,0.279163,43.18752,6.402369,LEFT_ACCELERATE
-1,6.743085,5.211542,6.686313,3.98633,14.12297,0.27918,44.58654,6.502942,LEFT_ACCELERATE
-1,7.086819,5.381645,5.987586,3.825262,13.40569,0.2791846,45.91082,6.604303,LEFT_ACCELERATE
-1,7.16732,5.543665,5.947438,3.658764,12.61094,0.2791738,47.12877,6.702005,LEFT_ACCELERATE
-1,6.969787,5.619638,6.662955,3.587859,11.79058,0.2791658,48.34058,6.800266,LEFT_ACCELERATE
-1,6.948746,5.642855,6.83284,3.566882,10.85261,0.2791685,49.56214,6.903807,LEFT_ACCELERATE
-1,7.153368,5.706339,6.145292,3.492508,9.836258,0.2791851,50.589,7.00105,LEFT_ACCELERATE
-1,7.254449,5.813344,5.931764,3.38921,8.660226,0.2791795,51.53922,7.102701,LEFT_ACCELERATE
-1,7.03499,5.852281,6.796362,3.381234,7.477214,0.2791674,52.42999,7.202145,ACCELERATE
-1,6.664566,5.772309,9.12723,3.539323,6.282781,0.2791623,53.33757,7.302874,LEFT_ACCELERATE
-1,6.481054,5.614258,9.49892,3.704065,5.04245,0.2791679,54.16142,7.402981,LEFT_ACCELERATE
-1,6.358653,5.4842,9.296667,3.834591,3.763518,0.2791719,54.8385,7.500248,LEFT_ACCELERATE
-1,5.982439,5.329729,-1,4.089044,2.384339,0.279166,55.50878,7.603216,ACCELERATE
-1,5.49034,5.079324,-1,4.497069,1.052364,0.2791622,56.17023,7.703069,LEFT_ACCELERATE
-1,5.114547,4.714204,-1,4.86378,-0.32863,0.2791659,56.77494,7.80439,LEFT_ACCELERATE
-1,4.981278,4.39682,-1,5.057309,-1.763723,0.2791877,57.20603,7.905259,LEFT_ACCELERATE
-1,5.134861,4.237221,-1,-1,-3.173659,0.2791908,57.41362,8.001207,LEFT_ACCELERATE
-1,3.248821,2.536581,-1,-1,-4.664615,0.2791778,57.48558,8.101529,LEFT_ACCELERATE
-1,2.723581,2.090052,-1,-1,-6.138711,0.2791685,57.52388,8.200552,ACCELERATE
-1,2.503728,1.90797,-1,-1,-7.676415,0.2791616,57.58672,8.303885,LEFT_ACCELERATE
-1,0.8698757,0.6309724,-1,-1,-9.166965,0.2791627,57.58788,8.404039,LEFT_ACCELERATE
-1,1.280899,0.9405006,-1,-1,-10.60424,0.2791645,57.49569,8.500766,LEFT_ACCELERATE
-1,1.380966,1.016933,-1,-1,-12.10912,0.2791613,57.39371,8.602037,ACCELERATE
-1,1.374287,1.011793,-1,-1,-13.6081,0.2791609,57.30977,8.702836,ACCELERATE
-1,1.883557,1.408287,-1,-1,-15.09613,0.2791595,57.2208,8.802928,LEFT_ACCELERATE
-1,3.648182,2.883862,-1,-1,-16.54032,0.2791644,57.04404,8.900701,LEFT_ACCELERATE
-1,4.234659,3.410657,-1,-1,-18.02131,0.2791629,56.79938,9.00149,ACCELERATE
-1,4.239086,3.414159,-1,-1,-19.47262,0.279161,56.57014,9.100136,ACCELERATE
-1,4.235261,3.410522,-1,-1,-20.98344,0.2791615,56.34253,9.202713,ACCELERATE
-1,4.232484,3.407935,-1,-1,-22.47222,0.2791608,56.12532,9.30372,ACCELERATE
-1,4.230749,3.406332,-1,-1,-23.91782,0.2791594,55.91879,9.401757,ACCELERATE
-1,4.229855,3.405493,-1,-1,-25.3921,0.2791599,55.71112,9.501709,ACCELERATE
-1,4.229068,3.31829,-1,-1,-26.89378,0.2791608,55.50143,9.603501,LEFT_ACCELERATE
-1,5.140402,3.285797,-1,-1,-28.32297,0.2791622,55.26694,9.70078,LEFT_ACCELERATE
-1,5.120848,3.223448,7.675001,-1,-29.79267,0.2791777,54.88073,9.803003,LEFT_ACCELERATE
-1,4.617096,3.084374,7.992971,6.133685,-31.13723,0.2791856,54.32178,9.901023,LEFT_ACCELERATE
-1,4.415593,2.904649,8.11147,6.307567,-32.47567,0.2791758,53.60121,10.00319,LEFT_ACCELERATE
-1,4.868536,2.824577,7.830246,6.383727,-33.76387,0.2791676,52.87279,10.10256,ACCELERATE
-1,6.445544,2.921898,7.385587,6.345508,-35.03845,0.2791615,52.17811,10.20002,LEFT_ACCELERATE
-1,-1,3.16065,6.961797,6.186315,-36.36363,0.2791615,51.4338,10.30209,LEFT_ACCELERATE
-1,-1,3.371869,6.747269,5.981746,-37.57072,0.2791746,50.60938,10.40041,LEFT_ACCELERATE
-1,8.93509,3.474345,6.76502,5.810906,-38.7256,0.2792029,49.53461,10.50671,LEFT_ACCELERATE
-1,6.314524,3.431086,7.1016,5.782442,-39.5841,0.2792157,48.36335,10.60468,LEFT_ACCELERATE
-1,5.219154,3.283711,7.578144,5.918061,-40.20979,0.2792067,47.09522,10.70006,LEFT_ACCELERATE
-1,4.600291,3.073039,8.002087,6.136744,-40.69371,0.2791899,45.66914,10.80142,LEFT_ACCELERATE
-1,4.436023,2.882587,8.105968,6.31504,-41.08745,0.2791729,44.2212,10.90221,LEFT_ACCELERATE
-1,4.827784,2.832404,7.835306,6.37813,-41.48127,0.2791652,42.81628,11.0002,ACCELERATE
-1,5.667993,2.941405,7.448327,6.328299,-41.92091,0.279162,41.36959,11.10172,ACCELERATE
-1,6.684043,3.211659,6.964361,6.162154,-42.36892,0.2791602,39.95515,11.20134,LEFT_ACCELERATE
-1,6.894248,3.494866,6.691934,5.902042,-42.76746,0.2791609,38.5351,11.30043,LEFT_ACCELERATE
-1,6.266658,3.666889,6.837729,5.651351,-43.01976,0.2842814,37.03576,11.40283,LEFT_ACCELERATE
-1,5.811311,3.727594,7.132724,5.511997,-43.11415,0.2788427,35.58627,11.50116,LEFT_ACCELERATE
-1,5.813021,3.788067,7.134091,5.440182,-43.17966,0.27968,34.05383,11.60423,ACCELERATE
-1,5.937119,3.867539,7.02802,5.36095,-43.25908,0.2789605,32.60648,11.7015,ACCELERATE
-1,6.085347,3.963344,6.90147,5.265272,-43.35513,0.2792726,31.09157,11.80342,ACCELERATE
-1,6.24111,4.064148,6.768566,5.164573,-43.4556,0.2791006,29.63115,11.90169,ACCELERATE
-1,6.407297,4.172015,6.626794,5.056763,-43.56498,0.2791865,28.11791,12.00355,LEFT_ACCELERATE
-1,6.326508,4.250669,6.682652,4.96074,-43.6466,0.2791475,26.63057,12.10359,LEFT_ACCELERATE
-1,5.899622,4.222669,7.127126,4.97802,-43.61951,0.2791714,25.14121,12.20368,LEFT_ACCELERATE
-1,5.734918,4.153434,7.318016,5.049266,-43.54949,0.2791585,23.69113,12.30116,ACCELERATE
-1,5.648556,4.090619,7.408525,5.112066,-43.48714,0.2791643,22.16589,12.40365,ACCELERATE
-1,5.57713,4.038321,7.483157,5.164332,-43.43509,0.2791587,20.67929,12.50351,ACCELERATE
-1,5.51423,3.992423,7.548934,5.21021,-43.38948,0.2791619,19.22122,12.60145,ACCELERATE
-1,5.455904,3.949986,7.609984,5.252635,-43.34711,0.2791606,17.75026,12.70024,ACCELERATE
-1,5.398529,3.90833,7.670083,5.294284,-43.30564,0.2791613,16.22108,12.80294,ACCELERATE
-1,5.345614,3.869969,7.725543,5.332642,-43.26732,0.2791601,14.74794,12.90187,ACCELERATE
-1,5.294099,3.832658,7.779561,5.369952,-43.23002,0.2791596,13.27281,13.00094,ACCELERATE
-1,5.337249,3.805836,7.693857,5.394494,-43.2058,0.2791614,11.78138,13.10109,RIGHT_ACCELERATE
-1,5.601531,3.851584,7.365515,5.351919,-43.25298,0.2791612,10.26225,13.20316,RIGHT_ACCELERATE
-1,5.690823,3.910166,7.280184,5.293517,-43.31172,0.2791606,8.760373,13.30407,ACCELERATE
-1,5.767112,3.962938,7.208183,5.240722,-43.36394,0.2791588,7.286939,13.40306,ACCELERATE
-1,5.83671,4.011112,7.14248,5.192526,-43.41267,0.2791612,5.810189,13.50225,ACCELERATE
-1,5.906261,4.059178,7.076787,5.144444,-43.45949,0.27916,4.317057,13.60254,ACCELERATE
-1,5.949255,4.102607,7.038534,5.100213,-43.50251,0.27916,2.822538,13.70292,LEFT_ACCELERATE
-1,5.680204,4.091536,7.364289,5.11007,-43.48854,0.2791623,1.344123,13.80224,LEFT_ACCELERATE
-1,5.510225,4.024127,7.57528,5.180823,-43.41907,0.2791611,-0.1704331,13.90403,ACCELERATE
-1,5.424257,3.961514,7.667202,5.243449,-43.35677,0.2791602,-1.627031,14.00191,ACCELERATE
-1,5.345297,3.90357,7.751309,5.30137,-43.29915,0.2791606,-3.08802,14.10007,ACCELERATE
-1,5.269569,3.848084,7.832019,5.356842,-43.24253,0.2791607,-4.611102,14.20239,ACCELERATE
-1,5.196106,3.794341,7.910365,5.410577,-43.1902,0.2791603,-6.07813,14.30094,ACCELERATE
-1,5.228621,3.753923,7.823494,5.447161,-43.15331,0.279162,-7.591275,14.40258,RIGHT_ACCELERATE
-1,5.389628,3.775012,7.600815,5.425401,-43.17606,0.2791608,-9.068192,14.50176,ACCELERATE
-1,5.427657,3.800888,7.563105,5.399542,-43.20187,0.2791612,-10.5449,14.60092,ACCELERATE
-1,5.460146,3.823938,7.531386,5.376485,-43.22461,0.2791594,-12.07885,14.70391,ACCELERATE
-1,5.487002,3.842998,7.505161,5.357419,-43.24356,0.2791601,-13.53201,14.80148,ACCELERATE
-1,5.512386,3.860973,7.480347,5.339441,-43.26148,0.2791599,-15.04197,14.90285,ACCELERATE
-1,5.535145,3.877059,7.458081,5.323352,-43.27753,0.2791604,-16.49284,15.00026,ACCELERATE
-1,5.557582,3.892896,7.433786,5.30751,-43.29333,0.2791609,-17.99508,15.10112,ACCELERATE
-1,5.590481,3.908224,7.352729,5.292181,-43.30864,0.2791597,-19.50588,15.20255,ACCELERATE
-1,5.704444,3.920527,7.215261,5.279574,-43.32025,0.2791599,-21.00647,15.3033,LEFT_ACCELERATE
-1,5.629056,3.879091,7.2749,5.327718,-43.27279,0.2791611,-22.47651,15.4021,LEFT_ACCELERATE
-1,5.909853,3.80162,7.102304,5.39992,-43.17963,0.2791595,-23.96232,15.50205,ACCELERATE
-1,6.640687,3.813686,6.801277,5.397762,-43.08945,0.2791602,-25.44845,15.60201,LEFT_ACCELERATE
-1,7.094469,3.860001,6.663399,5.347943,-42.93969,0.2791632,-26.93984,15.70272,LEFT_ACCELERATE
-1,6.601417,3.841505,6.827483,5.360855,-42.62434,0.2791835,-28.40937,15.80387,LEFT_ACCELERATE
-1,5.551219,3.708945,7.344854,5.511637,-42.09382,0.2792085,-29.77301,15.90249,LEFT_ACCELERATE
-1,4.553474,3.44541,8.151263,5.850873,-41.32594,0.2792085,-31.0165,16.00103,LEFT_ACCELERATE
-1,3.821283,3.049084,8.857869,6.292387,-40.34579,0.2791905,-32.18207,16.10354,LEFT_ACCELERATE
-1,3.377626,2.628749,9.132319,6.667464,-39.30169,0.2791757,-33.24778,16.20377,LEFT_ACCELERATE
-1,3.301934,2.329541,8.923965,6.888116,-38.22787,0.2791663,-34.34203,16.30672,ACCELERATE
-1,3.601974,2.22719,8.54103,6.977581,-37.26798,0.2791618,-35.36198,16.40076,ACCELERATE
-1,4.520158,2.318968,8.056444,6.934436,-36.23843,0.2791629,-36.48227,16.50292,LEFT_ACCELERATE
-1,5.596125,2.509086,7.715264,6.798939,-35.22518,0.2791611,-37.51914,16.60032,LEFT_ACCELERATE
-1,5.78674,2.674419,7.587351,6.620713,-34.04736,0.2791826,-38.49435,16.70321,LEFT_ACCELERATE
-1,5.207453,2.732564,7.704848,6.517382,-32.77842,0.2791945,-39.25418,16.80282,LEFT_ACCELERATE
-1,4.998184,2.743556,7.780383,6.497496,-31.42567,0.279184,-39.84594,16.90214,LEFT_ACCELERATE
-1,5.472634,2.810355,7.581472,6.474012,-30.02018,0.2791714,-40.37287,17.00295,LEFT_ACCELERATE
-1,6.204049,2.98397,7.293215,6.345222,-28.6069,0.2791645,-40.8773,17.10373,LEFT_ACCELERATE
-1,5.903379,3.11243,7.28345,6.203533,-27.1922,0.2791747,-41.25307,17.20218,LEFT_ACCELERATE
-1,5.526625,3.181795,5.642288,4.772041,-25.75303,0.279175,-41.47068,17.30005,LEFT_ACCELERATE
-1,5.572958,3.298894,4.853533,3.990905,-24.24462,0.2791683,-41.63308,17.40193,ACCELERATE
-1,5.884093,3.482858,4.864748,4.000296,-22.75541,0.2791627,-41.81434,17.50266,ACCELERATE
-1,-1,-1,4.876428,4.011217,-21.27765,0.2791626,-42.01566,17.60279,ACCELERATE
-1,-1,-1,4.883693,4.018064,-19.79821,0.2791601,-42.23069,17.70317,ACCELERATE
-1,-1,-1,4.849378,3.985235,-18.3475,0.2791608,-42.44909,17.80166,LEFT_ACCELERATE
-1,-1,-1,3.657738,2.8919,-16.85884,0.2791628,-42.62788,17.90238,LEFT_ACCELERATE
-1,-1,-1,1.623874,1.204886,-15.36814,0.2791668,-42.6774,18.00262,LEFT_ACCELERATE
-1,-1,-1,1.167736,0.8544801,-13.87582,0.2791642,-42.67357,18.10283,ACCELERATE
-1,-1,-1,1.170994,0.8569074,-12.38578,0.2791606,-42.68279,18.20287,ACCELERATE
-1,-1,-1,1.059948,0.7730851,-10.89864,0.2791608,-42.69994,18.30272,LEFT_ACCELERATE
-1,-1,-1,1.279121,0.9392186,-9.39953,0.2791618,-42.65627,18.40349,LEFT_ACCELERATE
-1,-1,-1,4.133079,3.322407,-7.926382,0.2791794,-42.45094,18.50356,LEFT_ACCELERATE
-1,-1,-1,4.481461,3.826766,-6.517104,0.2791738,-42.1094,18.60102,LEFT_ACCELERATE
-1,-1,-1,4.002544,3.434546,-5.061986,0.2791645,-41.7206,18.70215,ACCELERATE
-1,-1,-1,3.691301,3.056018,-3.604553,0.2791621,-41.35344,18.80306,ACCELERATE
-1,-1,-1,3.513314,2.7351,-2.160476,0.2791604,-41.00526,18.9028,ACCELERATE
-1,-1,-1,3.502791,2.52631,-0.7328808,0.2791606,-40.67073,19.00124,LEFT_ACCELERATE
-1,8.781842,-1,3.534099,2.415964,0.7314163,0.2791609,-40.30083,19.10267,LEFT_ACCELERATE
-1,8.924706,6.929245,3.31843,2.294871,2.132162,0.279174,-39.81226,19.20245,LEFT_ACCELERATE
-1,8.997232,7.07364,3.121259,2.137666,3.452096,0.2791735,-39.19331,19.30044,LEFT_ACCELERATE
-1,8.698838,7.149033,3.34329,2.058903,4.80501,0.2791678,-38.50686,19.40232,ACCELERATE
-1,8.304978,7.115953,3.968462,2.132127,6.128907,0.2791618,-37.83241,19.50208,LEFT_ACCELERATE
-1,8.124482,7.015985,4.385547,2.241115,7.381617,0.2791712,-37.08086,19.6003,LEFT_ACCELERATE
-1,8.167477,6.943303,4.246504,2.29234,8.549635,0.2791884,-36.15195,19.70077,LEFT_ACCELERATE
-1,8.167804,6.92985,4.230776,2.302466,9.603441,0.2791833,-35.06293,19.80272,LEFT_ACCELERATE
-1,7.89964,6.894472,4.974795,2.390633,10.5717,0.2791704,-33.94397,19.90209,LEFT_ACCELERATE
-1,7.392768,6.746901,7.988222,2.666184,11.56169,0.2791642,-32.81197,20.00307,LEFT_ACCELERATE
-1,7.007576,6.479693,-1,2.999273,12.49375,0.2791637,-31.65823,20.10274,LEFT_ACCELERATE
-1,6.845243,6.187101,9.131344,3.23129,13.27573,0.2791869,-30.43004,20.20073,LEFT_ACCELERATE
-1,6.97393,5.969296,6.869913,3.321347,13.87714,0.2792049,-29.01493,20.30437,LEFT_ACCELERATE
-1,7.216777,5.92799,5.906352,3.306113,14.22772,0.2791951,-27.59335,20.40296,LEFT_ACCELERATE
-1,7.360157,5.948938,5.557053,3.26957,14.43904,0.2791806,-26.14269,20.50149,LEFT_ACCELERATE
-1,7.280088,5.94027,5.647837,3.312419,14.61817,0.2791699,-24.65983,20.60179,LEFT_ACCELERATE
-1,7.417001,5.86028,5.449348,3.374667,14.75282,0.2791634,-23.19765,20.70044,LEFT_ACCELERATE
-1,8.08568,5.856169,4.850416,3.34654,14.74224,0.2791725,-21.68379,20.80225,LEFT_ACCELERATE
-1,8.644584,5.964146,4.471404,3.238569,14.63226,0.2791671,-20.21646,20.90108,LEFT_ACCELERATE
-1,8.835446,6.075424,4.305115,3.12807,14.52303,0.2791636,-18.68808,21.00396,ACCELERATE
-1,8.949031,6.155928,4.195736,3.047471,14.44338,0.279161,-17.24784,21.10081,RIGHT_ACCELERATE
-1,8.707123,6.191436,4.278986,3.00871,14.40901,0.2791646,-15.76891,21.20019,RIGHT_ACCELERATE
-1,8.399622,6.145999,4.482788,3.059565,14.46019,0.2791614,-14.26641,21.30115,ACCELERATE
-1,8.31496,6.08611,4.572359,3.119567,14.52008,0.2791604,-12.75099,21.40297,ACCELERATE
-1,8.238324,6.029781,4.654704,3.175882,14.57616,0.2791606,-11.27833,21.50191,ACCELERATE
-1,8.161891,5.973567,4.736842,3.232081,14.63224,0.2791596,-9.766028,21.6035,ACCELERATE
-1,8.088738,5.919826,4.81541,3.28581,14.68595,0.2791608,-8.290655,21.70261,ACCELERATE
-1,8.017361,5.867427,4.892045,3.3382,14.73826,0.2791612,-6.83516,21.80039,ACCELERATE
-1,7.943057,5.812907,4.971801,3.392712,14.79283,0.2791598,-5.30329,21.9033,ACCELERATE
-1,7.871482,5.760406,5.048614,3.445206,14.84522,0.2791603,-3.823302,22.00272,ACCELERATE
-1,7.802457,5.709787,5.12268,3.49582,14.89679,0.2791594,-2.360114,22.10102,ACCELERATE
-1,7.803589,5.659349,5.143287,3.543671,14.94338,0.2791604,-0.8311794,22.20371,LEFT_ACCELERATE
-1,8.156747,5.677437,4.906475,3.523691,14.92095,0.2791601,0.6285864,22.30177,LEFT_ACCELERATE
-1,8.260309,5.726022,4.820638,3.475759,14.87306,0.2791612,2.112937,22.40148,ACCELERATE
-1,8.320959,5.768298,4.762179,3.433475,14.83109,0.279159,3.611285,22.50211,ACCELERATE
-1,8.309965,5.801198,4.747231,3.399549,14.79856,0.2791614,5.088205,22.60128,RIGHT_ACCELERATE
-1,7.992285,5.777421,4.953965,3.424868,14.8263,0.2791611,6.584857,22.70181,RIGHT_ACCELERATE
-1,7.912338,5.730616,5.032382,3.472093,14.87318,0.2791607,8.048826,22.80014,ACCELERATE
-1,7.850391,5.685503,5.097523,3.517196,14.91806,0.2791598,9.574466,22.90261,ACCELERATE
-1,7.795203,5.645182,5.155601,3.557503,14.95855,0.2791598,11.03747,23.00086,ACCELERATE
-1,7.738922,5.604141,5.214786,3.598532,14.99927,0.2791598,12.57519,23.10413,ACCELERATE
-1,7.68825,5.567248,5.26804,3.635417,15.03616,0.2791603,14.01133,23.20058,ACCELERATE
-1,7.635814,5.529109,5.323126,3.67355,15.07578,0.2791598,15.58737,23.30642,ACCELERATE
-1,7.585027,5.492194,5.376465,3.710458,15.11108,0.2791598,17.01226,23.40211,ACCELERATE
-1,7.535314,5.456078,5.428665,3.74657,15.14706,0.2791612,18.47933,23.50063,ACCELERATE
-1,7.483991,5.418804,5.482548,3.78384,15.18439,0.2791605,20.01304,23.60362,ACCELERATE
-1,7.435789,5.383804,5.533148,3.818835,15.21934,0.2791592,21.45577,23.7005,ACCELERATE
-1,7.386431,5.347972,5.584955,3.854662,15.25514,0.279161,22.93947,23.80014,ACCELERATE
-1,7.337286,5.3123,5.636534,3.890332,15.29123,0.2791597,24.4401,23.90092,LEFT_ACCELERATE
-1,7.543369,5.301695,5.48012,3.898475,15.29685,0.2791612,25.92628,24.00073,LEFT_ACCELERATE
-1,8.040471,5.395571,5.135331,3.816382,15.20534,0.2791617,27.47929,24.10522,LEFT_ACCELERATE
8.344864,8.21215,5.499494,4.987521,3.713386,15.10247,0.3097513,28.89476,24.20096,ACCELERATE
-1,8.304904,5.587526,4.887003,3.623297,15.01503,0.3024785,30.44345,24.30474,ACCELERATE
-1,8.410185,5.668745,4.769225,3.543032,14.93464,0.2920882,31.90893,24.40353,ACCELERATE
-1,8.401398,5.747107,4.665504,3.464457,14.8537,0.28593,33.3967,24.50347,ACCELERATE
-1,8.369987,5.840076,4.525273,3.37692,14.76476,0.2813292,34.90085,24.60458,LEFT_ACCELERATE
-1,8.724734,6.045815,4.149449,3.226912,14.58847,0.2797039,36.37756,24.70454,LEFT_ACCELERATE
-1,9.276928,6.378675,3.643065,2.956205,14.26902,0.2793151,37.774,24.80086,LEFT_ACCELERATE
-1,9.413147,6.686669,3.308903,2.615273,13.859,0.2792006,39.19387,24.90011,ACCELERATE
-1,9.170724,6.87309,3.214622,2.360671,13.45076,0.279171,40.63466,25.00065,LEFT_ACCELERATE
-1,8.980292,6.982661,3.21207,2.218346,13.03188,0.2791626,42.07673,25.10148,LEFT_ACCELERATE
-1,9.102937,7.115169,3.016193,2.090641,12.48378,0.2791721,43.51696,25.20511,LEFT_ACCELERATE
-1,9.128736,7.257956,2.868851,1.945188,11.82914,0.2791728,44.84106,25.30437,LEFT_ACCELERATE
-1,8.778182,7.312902,3.131111,1.89767,11.14023,0.2791637,46.16279,25.40445,LEFT_ACCELERATE
-1,8.481637,7.266577,3.597415,1.970814,10.42215,0.2791633,47.46889,25.50457,LEFT_ACCELERATE
-1,8.4064,7.195868,3.745575,2.03986,9.610541,0.2791798,48.66203,25.60164,LEFT_ACCELERATE
